010381203059800X0010030300303                                     0000000                         
010391203067900X0150030400318                                     0000000                         
010401203068201X0010031900319                                     0004608                         
01041120306820290120032000331                                     0000000                         
01042120306820390050033200336                                     0000000                         
01043120306820490010033700337                                     0000000                         
010441203068205X0040033800341                                     0000000                         
010451203068206X0020034200343                                     0000000                         
010461203068207X0200034400363                                     0000000                         
010471203068208X0010036400364                                     0000000                         
010481203068301X0010036500365                                     0004608                         
01049120306830290120036600377                                     0000000                         
01050120306830390050037800382                                     0000000                         
01051120306830490010038300383                                     0000000                         
010521203068305X0040038400387                                     0000000                         
010531203068306X0020038800389                                     0000000                         
010541203068307X0200039000409                                     0000000                         
010551203068308X0010041000410                                     0000000                         
010561203068401X0010041100411                                     0004608                         
01057120306840290120041200423                                     0000000                         
01058120306840390050042400428                                     0000000                         
01059120306840490010042900429                                     0000000                         
010601203068405X0040043000433                                     0000000                         
010611203068406X0020043400435                                     0000000                         
010621203068407X0200043600455                                     0000000                         
010631203068408X0010045600456                                     0000000                         
010641203068600X0010045700457                                     0000000                         
010651203068900X0120045800469                                     0000000                         
010661203069000X0010047000470                                     0000000                         
01067120306910090040047100474                                     0000000                         
01068120306920090120047500486                                     0000000                         
01069120306930190120048700498                                     0001403                         
01070120306930290010049900499                                     0000000                         
010711203069303X0010050000500                                     0000000                         
01072120306940090120050100512                                     0000000                         
01073120306950090120051300524                                     0000000                         
01074120306960090120052500536                                     0000000                         
01075120306970090120053700548                                     0000000                         
01076120306980090120054900560                                     0000000                         
01077120307000090120056100572                                     0000000                         
01078120307010090120057300584                                     0000000                         
01079120307020090120058500596                                     0000000                         
010801203075101X0010059700597                                     0004608                         
01081120307510290120059800609                                     0000000                         
01082120307510390050061000614                                     0000000                         
01083120307510490010061500615                                     0000000                         
010841203075105X0040061600619                                     0000000                         
010851203075106X0020062000621                                     0000000                         
010861203075107X0200062200641                                     0000000                         
010871203075108X0010064200642                                     0000000                         
010881203075201X0010064300643                                     0004608                         
01089120307520290120064400655                                     0000000                         
01090120307520390050065600660                                     0000000                         
01091120307520490010066100661                                     0000000                         
010921203075205X0040066200665                                     0000000                         
010931203075206X0020066600667                                     0000000                         
010941203075207X0200066800687                                     0000000                         
010951203075208X0010068800688                                     0000000                         
010961203075301X0010068900689                                     0004608                         
01097120307530290120069000701                                     0000000                         
01098120307530390050070200706                                     0000000                         
01099120307530490010070700707                                     0000000                         
011001203075305X0040070800711                                     0000000                         
011011203075306X0020071200713                                     0000000                         
011021203075307X0200071400733                                     0000000                         
011031203075308X0010073400734                                     0000000                         
011041202012400X9990073501733                                     0000000                         
011051202006301X0010173401734                                  1  0001602                         
011061202006302X0150173501749                                  1  0000000                         
01107120200710090080175001757                                  1  0000000                         
01108120200930090110175801768                                     0000000                         
01109120200940090110176901779                                     0000000                         
01110120201000090110178001790                                     0000000                         
01001130100000090040000100004                                     0000000                         
01002130200240090030002100023                                  1  0000000                         
01003130200320090110002400034                                     0000000                         
01004130200330090110003500045                                  1  0000000                         
01005130301910090010004600046                                     0000000                         
01006130305010190020004700048                                  1  0001604                         
01007130305010290030004900051                                  1  0000000                         
01008130305010390030005200054                                  1  0000000                         
01009130305010490080005500062                                  1  0000000                         
010101303052100X0020006300064                                     0000000                         
010111303053000X0050006500069                                     0000000                         
01012130305320190120007000081                                     0001403                         
01013130305320290010008200082                                     0000000                         
010141303053203X0010008300083                                     0000000                         
01015130305340190120008400095                                     0001403                         
01016130305340290010009600096                                     0000000                         
010171303053403X0010009700097                                     0000000                         
01018130305390190120009800109                                     0001403                         
01019130305390290010011000110                                     0000000                         
010201303053903X0010011100111                                     0000000                         
01021130305400190120011200123                                     0001403                         
01022130305400290010012400124                                     0000000                         
010231303054003X0010012500125                                     0000000                         
01024130305410190120012600137                                     0001403                         
01025130305410290010013800138                                     0000000                         
010261303054103X0010013900139                                     0000000                         
01027130305420190120014000151                                     0001403                         
01028130305420290010015200152                                     0000000                         
010291303054203X0010015300153                                     0000000                         
01030130305430190120015400165                                     0001403                         
01031130305430290010016600166                                     0000000                         
010321303054303X0010016700167                                     0000000                         
010331303055200X0170016800184                                     0000000                         
01034130305540190120018500196                                     0001403                         
01035130305540290010019700197                                     0000000                         
010361303055403X0010019800198                                     0000000                         
01037130305600190120019900210                                     0001403                         
01038130305600290010021100211                                     0000000                         
010391303056003X0010021200212                                     0000000                         
01040130305620190120021300224                                     0001403                         
01041130305620290010022500225                                     0000000                         
010421303056203X0010022600226                                     0000000                         
01043130305690190120022700238                                     0001403                         
01044130305690290010023900239                                     0000000                         
010451303056903X0010024000240                                     0000000                         
01046130305700190120024100252                                     0001403                         
01047130305700290010025300253                                     0000000                         
010481303057003X0010025400254                                     0000000                         
010491303057100X0400025500294                                     0000000                         
010501303057200X0250029500319                                     0000000                         
01051130305740090060032000325                                     0000000                         
01052130305750090060032600331                                     0000000                         
010531303057600X0250033200356                                     0000000                         
010541303057700X0170035700373                                     0000000                         
010551303057801X0010037400374                                  11 0001504                         
01056130305780290120037500386                                  11 0000000                         
01057130305780390010038700387                                  11 0000000                         
010581303057804X0010038800388                                  11 0000000                         
01059130305800190120038900400                                     0001302                         
01060130305800290010040100401                                     0000000                         
01061130305810190120040200413                                     0001403                         
01062130305810290010041400414                                     0000000                         
010631303058103X0010041500415                                     0000000                         
010641303058200X0020041600417                                     0000000                         
01065130305830190120041800429                                     0001403                         
01066130305830290010043000430                                     0000000                         
010671303058303X0010043100431                                     0000000                         
01068130305840190120043200443                                     0001403                         
01069130305840290010044400444                                     0000000                         
010701303058403X0010044500445                                     0000000                         
01071130305850190120044600457                                     0001403                         
01072130305850290010045800458                                     0000000                         
010731303058503X0010045900459                                     0000000                         
01074130305860190120046000471                                     0001403                         
01075130305860290010047200472                                     0000000                         
010761303058603X0010047300473                                     0000000                         
01077130305870190120047400485                                     0001403                         
01078130305870290010048600486                                     0000000                         
010791303058703X0010048700487                                     0000000                         
010801303058801X0030048800490                                  11 0010204                         
01081130305880290120049100502                                  11 0000000                         
01082130305880390010050300503                                  11 0000000                         
010831303058804X0010050400504                                  11 0000000                         
01084130305970190120050500516                                  11 0001403                         
01085130305970290010051700517                                  11 0000000                         
010861303059703X0010051800518                                  11 0000000                         
010871303059800X0010051900519                                  11 0000000                         
010881303067900X0150052000534                                  11 0000000                         
010891303068201X0010053500535                                     0004608                         
01090130306820290120053600547                                     0000000                         
01091130306820390050054800552                                     0000000                         
01092130306820490010055300553                                     0000000                         
010931303068205X0040055400557                                     0000000                         
010941303068206X0020055800559                                     0000000                         
010951303068207X0200056000579                                     0000000                         
010961303068208X0010058000580                                     0000000                         
010971303068301X0010058100581                                     0004608                         
01098130306830290120058200593                                     0000000                         
01099130306830390050059400598                                     0000000                         
01100130306830490010059900599                                     0000000                         
011011303068305X0040060000603                                     0000000                         
011021303068306X0020060400605                                     0000000                         
011031303068307X0200060600625                                     0000000                         
011041303068308X0010062600626                                     0000000                         
011051303068401X0010062700627                                     0004608                         
01106130306840290120062800639                                     0000000                         
01107130306840390050064000644                                     0000000                         
01108130306840490010064500645                                     0000000                         
011091303068405X0040064600649                                     0000000                         
011101303068406X0020065000651                                     0000000                         
011111303068407X0200065200671                                     0000000                         
011121303068408X0010067200672                                     0000000                         
011131303068600X0010067300673                                     0000000                         
011141303069000X0010067400674                                     0000000                         
01115130306930190120067500686                                     0001403                         
01116130306930290010068700687                                     0000000                         
011171303069303X0010068800688                                     0000000                         
01118130306990190120068900700                                     0001403                         
01119130306990290010070100701                                     0000000                         
011201303069903X0010070200702                                     0000000                         
01121130307030090040070300706                                     0000000                         
01122130307040190120070700718                                     0001403                         
01123130307040290010071900719                                     0000000                         
011241303070403X0010072000720                                     0000000                         
01125130307050190120072100732                                     0001403                         
01126130307050290010073300733                                     0000000                         
011271303070503X0010073400734                                     0000000                         
01128130307060190120073500746                                     0001403                         
01129130307060290010074700747                                     0000000                         
011301303070603X0010074800748                                     0000000                         
01131130307070190120074900760                                     0001403                         
01132130307070290010076100761                                     0000000                         
011331303070703X0010076200762                                     0000000                         
01134130307080190120076300774                                     0001403                         
01135130307080290010077500775                                     0000000                         
011361303070803X0010077600776                                     0000000                         
01137130307090190120077700788                                     0001403                         
01138130307090290010078900789                                     0000000                         
011391303070903X0010079000790                                     0000000                         
01140130307100190120079100802                                     0001403                         
01141130307100290010080300803                                     0000000                         
011421303071003X0010080400804                                     0000000                         
011431303071100X0010080500805                                     0000000                         
011441303075101X0010080600806                                     0004608                         
01145130307510290120080700818                                     0000000                         
01146130307510390050081900823                                     0000000                         
01147130307510490010082400824                                     0000000                         
011481303075105X0040082500828                                     0000000                         
011491303075106X0020082900830                                     0000000                         
011501303075107X0200083100850                                     0000000                         
011511303075108X0010085100851                                     0000000                         
011521303075201X0010085200852                                     0004608                         
01153130307520290120085300864                                     0000000                         
01154130307520390050086500869                                     0000000                         
01155130307520490010087000870                                     0000000                         
011561303075205X0040087100874                                     0000000                         
011571303075206X0020087500876                                     0000000                         
011581303075207X0200087700896                                     0000000                         
011591303075208X0010089700897                                     0000000                         
011601303075301X0010089800898                                     0004608                         
01161130307530290120089900910                                     0000000                         
01162130307530390050091100915                                     0000000                         
01163130307530490010091600916                                     0000000                         
011641303075305X0040091700920                                     0000000                         
011651303075306X0020092100922                                     0000000                         
011661303075307X0200092300942                                     0000000                         
011671303075308X0010094300943                                     0000000                         
011681302012400X9990094401942                                     0000000                         
011691302006301X0010194301943                                  1  0001602                         
011701302006302X0150194401958                                  1  0000000                         
01171130200710090080195901966                                  1  0000000                         
01172130200930090110196701977                                     0000000                         
01173130200940090110197801988                                     0000000                         
01174130201000090110198901999                                     0000000                         
01001140100000090040000100004                                     0000000                         
01002140200240090030002100023                                  1  0000000                         
01003140200320090110002400034                                     0000000                         
01004140200330090110003500045                                  1  0000000                         
01005140301910090010004600046                                     0000000                         
01006140305010190020004700048                                  1  0001604                         
01007140305010290030004900051                                  1  0000000                         
01008140305010390030005200054                                  1  0000000                         
01009140305010490080005500062                                  1  0000000                         
010101403050800X0250006300087                                     0000000                         
010111403051500X0400008800127                                     0000000                         
010121403051600X0150012800142                                     0000000                         
010131403051700X0150014300157                                     0000000                         
010141403059501X0010015800158                                  1  0000808                         
010151403059502X0010015900159                                  1  0000000                         
010161403059503X0010016000160                                  1  0000000                         
010171403059504X0010016100161                                  1  0000000                         
010181403059505X0010016200162                                  1  0000000                         
010191403059506X0010016300163                                  1  0000000                         
010201403059507X0010016400164                                  1  0000000                         
010211403059508X0010016500165                                  1  0000000                         
010221403059601X0200016600185                                  1  0002102                         
010231403059602X0010018600186                                  1  0000000                         
01024140305970190120018700198                                  1  0001403                         
01025140305970290010019900199                                  1  0000000                         
010261403059703X0010020000200                                  1  0000000                         
010271403059800X0010020100201                                     0000000                         
010281403059900X0200020200221                                     0000000                         
010291403060000X0250022200246                                     0000000                         
01030140306060190120024700258                                  1  0001403                         
01031140306060290010025900259                                  1  0000000                         
010321403060603X0010026000260                                  1  0000000                         
01033140306070190120026100272                                  1  0001403                         
01034140306070290010027300273                                  1  0000000                         
010351403060703X0010027400274                                  1  0000000                         
010361403060800X0100027500284                                     0000000                         
010371403060900X0030028500287                                     0000000                         
010381403061000X0030028800290                                     0000000                         
010391403061300X0100029100300                                     0000000                         
01040140306140090060030100306                                     0000000                         
010411403067600X0200030700326                                     0000000                         
010421403067700X0200032700346                                     0000000                         
010431403067800X0170034700363                                     0000000                         
010441403067900X0150036400378                                     0000000                         
010451403068000X0360037900414                                     0000000                         
010461403068100X0170041500431                                     0000000                         
010471403068201X0010043200432                                     0004608                         
01048140306820290120043300444                                     0000000                         
01049140306820390050044500449                                     0000000                         
01050140306820490010045000450                                     0000000                         
010511403068205X0040045100454                                     0000000                         
010521403068206X0020045500456                                     0000000                         
010531403068207X0200045700476                                     0000000                         
010541403068208X0010047700477                                     0000000                         
010551403068301X0010047800478                                     0004608                         
01056140306830290120047900490                                     0000000                         
01057140306830390050049100495                                     0000000                         
01058140306830490010049600496                                     0000000                         
010591403068305X0040049700500                                     0000000                         
010601403068306X0020050100502                                     0000000                         
010611403068307X0200050300522                                     0000000                         
010621403068308X0010052300523                                     0000000                         
010631403068401X0010052400524                                     0004608                         
01064140306840290120052500536                                     0000000                         
01065140306840390050053700541                                     0000000                         
01066140306840490010054200542                                     0000000                         
010671403068405X0040054300546                                     0000000                         
010681403068406X0020054700548                                     0000000                         
010691403068407X0200054900568                                     0000000                         
010701403068408X0010056900569                                     0000000                         
010711403068600X0010057000570                                     0000000                         
01072140307320190120057100582                                     0001804                         
01073140307320290010058300583                                     0000000                         
010741403073203X0010058400584                                     0000000                         
010751403073204X0040058500588                                     0000000                         
010761403075101X0010058900589                                     0004608                         
01077140307510290120059000601                                     0000000                         
01078140307510390050060200606                                     0000000                         
01079140307510490010060700607                                     0000000                         
010801403075105X0040060800611                                     0000000                         
010811403075106X0020061200613                                     0000000                         
010821403075107X0200061400633                                     0000000                         
010831403075108X0010063400634                                     0000000                         
010841403075201X0010063500635                                     0004608                         
01085140307520290120063600647                                     0000000                         
01086140307520390050064800652                                     0000000                         
01087140307520490010065300653                                     0000000                         
010881403075205X0040065400657                                     0000000                         
010891403075206X0020065800659                                     0000000                         
010901403075207X0200066000679                                     0000000                         
010911403075208X0010068000680                                     0000000                         
010921403075301X0010068100681                                     0004608                         
01093140307530290120068200693                                     0000000                         
01094140307530390050069400698                                     0000000                         
01095140307530490010069900699                                     0000000                         
010961403075305X0040070000703                                     0000000                         
010971403075306X0020070400705                                     0000000                         
010981403075307X0200070600725                                     0000000                         
010991403075308X0010072600726                                     0000000                         
011001402012400X9990072701725                                     0000000                         
011011402006301X0010172601726                                  1  0001602                         
011021402006302X0150172701741                                  1  0000000                         
01103140200710090080174201749                                  1  0000000                         
01104140200930090110175001760                                     0000000                         
01105140200940090110176101771                                     0000000                         
01106140201000090110177201782                                     0000000                         
01001150100000090040000100004                                     0000000                         
01002150200240090030002100023                                  1  0000000                         
01003150200320090110002400034                                     0000000                         
01004150200330090110003500045                                  1  0000000                         
01005150301910090010004600046                                     0000000                         
01006150305010190020004700048                                  1  0001604                         
01007150305010290030004900051                                  1  0000000                         
01008150305010390030005200054                                  1  0000000                         
01009150305010490080005500062                                  1  0000000                         
010101503051901X0010006300063                                  1  0001414                         
010111503051902X0010006400064                                  1  0000000                         
010121503051903X0010006500065                                  1  0000000                         
010131503051904X0010006600066                                  1  0000000                         
010141503051905X0010006700067                                  1  0000000                         
010151503051906X0010006800068                                  1  0000000                         
010161503051907X0010006900069                                  1  0000000                         
010171503051908X0010007000070                                  1  0000000                         
010181503051909X0010007100071                                  1  0000000                         
010191503051910X0010007200072                                  1  0000000                         
010201503051911X0010007300073                                  1  0000000                         
010211503051912X0010007400074                                  1  0000000                         
010221503051913X0010007500075                                  1  0000000                         
010231503051914X0010007600076                                  1  0000000                         
01024150305970190120007700088                                  1  0001403                         
01025150305970290010008900089                                  1  0000000                         
010261503059703X0010009000090                                  1  0000000                         
010271503059800X0010009100091                                     0000000                         
01028150306200090040009200095                                     0000000                         
01029150306210090040009600099                                     0000000                         
010301503062200X0010010000100                                     0000000                         
01031150306230190030010100103                                  11 0003506                         
01032150306230290120010400115                                  11 0000000                         
010331503062303X0010011600116                                  11 0000000                         
01034150306230490060011700122                                  11 0000000                         
01035150306230590010012300123                                  11 0000000                         
01036150306230690120012400135                                  11 0000000                         
010371503062900X0070013600142                                     0000000                         
010381503063000X0170014300159                                     0000000                         
010391503063100X0170016000176                                     0000000                         
01040150306320090010017700177                                     0000000                         
01041150306330090120017800189                                     0000000                         
01042150306340090060019000195                                     0000000                         
01043150306350090060019600201                                     0000000                         
010441503067900X0150020200216                                     0000000                         
010451503068201X0010021700217                                     0004608                         
01046150306820290120021800229                                     0000000                         
01047150306820390050023000234                                     0000000                         
01048150306820490010023500235                                     0000000                         
010491503068205X0040023600239                                     0000000                         
010501503068206X0020024000241                                     0000000                         
010511503068207X0200024200261                                     0000000                         
010521503068208X0010026200262                                     0000000                         
010531503068301X0010026300263                                     0004608                         
01054150306830290120026400275                                     0000000                         
01055150306830390050027600280                                     0000000                         
01056150306830490010028100281                                     0000000                         
010571503068305X0040028200285                                     0000000                         
010581503068306X0020028600287                                     0000000                         
010591503068307X0200028800307                                     0000000                         
010601503068308X0010030800308                                     0000000                         
010611503068401X0010030900309                                     0004608                         
01062150306840290120031000321                                     0000000                         
01063150306840390050032200326                                     0000000                         
01064150306840490010032700327                                     0000000                         
010651503068405X0040032800331                                     0000000                         
010661503068406X0020033200333                                     0000000                         
010671503068407X0200033400353                                     0000000                         
010681503068408X0010035400354                                     0000000                         
010691503068600X0010035500355                                     0000000                         
01070150307120190120035600367                                     0001302                         
01071150307120290010036800368                                     0000000                         
010721503075101X0010036900369                                     0004608                         
01073150307510290120037000381                                     0000000                         
01074150307510390050038200386                                     0000000                         
01075150307510490010038700387                                     0000000                         
010761503075105X0040038800391                                     0000000                         
010771503075106X0020039200393                                     0000000                         
010781503075107X0200039400413                                     0000000                         
010791503075108X0010041400414                                     0000000                         
010801503075201X0010041500415                                     0004608                         
01081150307520290120041600427                                     0000000                         
01082150307520390050042800432                                     0000000                         
01083150307520490010043300433                                     0000000                         
010841503075205X0040043400437                                     0000000                         
010851503075206X0020043800439                                     0000000                         
010861503075207X0200044000459                                     0000000                         
010871503075208X0010046000460                                     0000000                         
010881503075301X0010046100461                                     0004608                         
01089150307530290120046200473                                     0000000                         
01090150307530390050047400478                                     0000000                         
01091150307530490010047900479                                     0000000                         
010921503075305X0040048000483                                     0000000                         
010931503075306X0020048400485                                     0000000                         
010941503075307X0200048600505                                     0000000                         
010951503075308X0010050600506                                     0000000                         
010961502012400X9990050701505                                     0000000                         
010971502006301X0010150601506                                  1  0001602                         
